Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
diphenylether,383.15,-15.66768595,-15.94267535,997.87,170.2083,REF,-1.19450799,0.2003901699,-0.49018987,-0.2749894000000008,-15.66768595,-15.86517954,997.87,170.2083,SLE,-0.86126653,0.3694693455,-0.22050839,0.13763645,-0.19749359000000055,0.33324146,0.26968148000000003,0.1690791756,0.07749581000000028
diphenylether,378.15,-15.91024291,-16.19091714,1002.87,170.2083,REF,-1.25847201,0.1764705886,-0.54379566,-0.2806742300000007,-15.91024291,-16.11628065,1002.87,170.2083,SLE,-0.90677038,0.3418586821,-0.25274582,0.12394517,-0.20603774000000108,0.35170163,0.29104984,0.16538809349999997,0.07463648999999961
diphenylether,373.15,-16.15461156,-16.43972281,1007.89,170.2083,REF,-1.32488102,0.1542564819,-0.60058594,-0.2851112499999999,-16.15461156,-16.36854212,1007.89,170.2083,SLE,-0.95387723,0.3147665894,-0.28709633,0.1112046,-0.21393056000000144,0.37100379000000006,0.31348961,0.16051010750000003,0.07118068999999849
diphenylether,368.15,-16.40076282,-16.68906473,1012.92,170.2083,REF,-1.39383376,0.1338155143,-0.66064274,-0.2883019099999977,-16.40076282,-16.62185703,1012.92,170.2083,SLE,-1.00269872,0.2883195569,-0.32368732,0.09938052,-0.2210942100000004,0.39113504,0.33695542,0.1545040426,0.06720769999999732
diphenylether,363.15,-16.64866657,-16.93893612,1017.98,170.2083,REF,-1.46542128,0.1151842445,-0.72403405,-0.29026955000000143,-16.64866657,-16.87612743,1017.98,170.2083,SLE,-1.05334663,0.262647311,-0.36264589,0.08844095,-0.22746086000000076,0.4120746499999999,0.36138815999999996,0.1474630665,0.06280869000000067
diphenylether,358.15,-16.89829177,-17.18934569,1023.05,170.2083,REF,-1.53972963,0.098366439,-0.79081653,-0.2910539199999995,-16.89829177,-17.13126448,1023.05,170.2083,SLE,-1.10593286,0.2378791894,-0.40409791,0.07835508,-0.23297270999999853,0.43379677000000005,0.38671861999999996,0.1395127504,0.05808121000000099
diphenylether,353.15,-17.14960654,-17.44032198,1028.14,170.2083,REF,-1.61683701,0.0833347081,-0.86103347,-0.2907154399999996,-17.14960654,-17.38718509,1028.14,170.2083,SLE,-1.16057163,0.2141392891,-0.44816888,0.0690921,-0.2375785499999985,0.45626538000000005,0.41286459,0.13080458099999998,0.0531368900000011
diphenylether,348.15,-17.40257834,-17.69190486,1033.25,170.2083,REF,-1.69681857,0.0700319959,-0.93472014,-0.2893265199999995,-17.40257834,-17.64382052,1033.25,170.2083,SLE,-1.21737428,0.1915447139,-0.49497887,0.06062137,-0.24124217999999686,0.47944429,0.43974127,0.12151271799999999,0.04808434000000261
diphenylether,343.15,-17.65717409,-17.94414375,1038.38,170.2083,REF,-1.7797474,0.0583756391,-1.01190599,-0.2869696599999969,-17.65717409,-17.9011088,1038.38,170.2083,SLE,-1.27645403,0.1701994083,-0.54464562,0.052911,-0.24393470999999778,0.50329337,0.46726037,0.11182376919999999,0.04303494999999913
diphenylether,338.15,-17.91336033,-18.1970936,1043.52,170.2083,REF,-1.86569709,0.0482621702,-1.09261835,-0.28373326999999904,-17.91336033,-18.15900644,1043.52,170.2083,SLE,-1.3379186,0.1501930518,-0.59727757,0.04592841,-0.24564610999999914,0.52777849,0.4953407799999999,0.1019308816,0.0380871599999999
diphenylether,333.15,-18.17110338,-18.45081288,1048.68,170.2083,REF,-1.95474321,0.0395728411,-1.17688525,-0.27970949999999917,-18.17110338,-18.41748382,1048.68,170.2083,SLE,-1.401873,0.1315962418,-0.65297559,0.03963939,-0.24638043999999937,0.55287021,0.5239096599999999,0.09202340070000001,0.0333290599999998
diphenylether,328.15,-18.43036953,-18.70535787,1053.86,170.2083,REF,-2.04696736,0.0321789742,-1.26474065,-0.27498834000000016,-18.43036953,-18.6765235,1053.86,170.2083,SLE,-1.4684205,0.114457544,-0.71183358,0.03400788,-0.24615396999999817,0.5785468600000001,0.5529070700000001,0.08227856979999999,0.028834370000001996
diphenylether,323.15,-18.69112519,-18.96078223,1059.05,170.2083,REF,-2.14245806,0.0259473639,-1.35622646,-0.26965703999999846,-18.69112519,-18.93611996,1059.05,170.2083,SLE,-1.53766285,0.0988019412,-0.77393863,0.02899594,-0.24499476999999814,0.60479521,0.5822878300000001,0.0728545773,0.02466227000000032
diphenylether,318.15,-18.95333714,-19.21713442,1064.26,170.2083,REF,-2.24131322,0.0207448597,-1.45139594,-0.26379728000000213,-18.95333714,-19.19628309,1064.26,170.2083,SLE,-1.60969787,0.0846308723,-0.83936903,0.02456417,-0.24294595000000285,0.6316153499999999,0.6120269100000001,0.06388601260000001,0.02085132999999928
diphenylether,313.15,-19.21697271,-19.47445644,1069.48,170.2083,REF,-2.34364186,0.0164422086,-1.55031615,-0.2574837300000006,-19.21697271,-19.45703114,1069.48,170.2083,SLE,-1.68462419,0.0719218987,-0.90819912,0.02067168,-0.24005843000000127,0.6590176699999999,0.64211703,0.0554796901,0.01742529999999931
diphenylether,308.15,-19.48199998,-19.73278324,1074.72,170.2083,REF,-2.44956566,0.0129170205,-1.65307,-0.2507832599999986,-19.48199998,-19.71839135,1074.72,170.2083,SLE,-1.7625411,0.0606307681,-0.9804998,0.01727662,-0.23639136999999977,0.6870245600000002,0.6725702,0.0477137476,0.014391889999998853
diphenylether,303.15,-19.74838803,-19.99214257,1079.98,170.2083,REF,-2.55922021,0.0100558677,-1.75975785,-0.24375453999999763,-19.74838803,-19.98039677,1079.98,170.2083,SLE,-1.84355095,0.0506939166,-1.05634174,0.01433669,-0.23200873999999772,0.7156692599999999,0.70341611,0.0406380489,0.011745799999999917
diphenylether,298.15,-20.01610718,-20.25255532,1085.25,170.2083,REF,-2.67275613,0.0077555975,-1.87049874,-0.23644814000000025,-20.01610718,-20.2430848,1085.25,170.2083,SLE,-1.92776073,0.0420318847,-1.13579783,0.01180971,-0.22697761999999955,0.7449953999999999,0.7347009099999999,0.0342762872,0.009470520000000704
dodecane,403.15,-14.71611476,-13.48248744,659.52,170.336,REF,-1.76000442,0.0609272558,-1.18208285,1.23362732,-14.71611476,-13.65606931,659.52,170.336,SLE,-1.3534474,0.1453827641,-0.79058601,0.04431519,1.0600454500000005,0.40655701999999994,0.39149684000000007,0.08445550830000001,-0.17358186999999958
dodecane,398.15,-14.95115832,-13.68030745,663.1,170.336,REF,-1.85140945,0.0497823232,-1.26926505,1.2708508699999985,-14.95115832,-13.82960633,663.1,170.336,SLE,-1.44127338,0.1211095724,-0.87159901,0.0362015,1.1215519899999986,0.4101360700000001,0.39766604000000005,0.0713272492,-0.1492988799999999
dodecane,393.15,-15.18811761,-13.88345735,666.71,170.336,REF,-1.94324155,0.0405742841,-1.35720879,1.3046602600000003,-15.18811761,-14.01183231,666.71,170.336,SLE,-1.52757146,0.1008859358,-0.95191533,0.02967758,1.1762853,0.4156700899999999,0.4052934600000001,0.0603116517,-0.12837496000000037
dodecane,388.15,-15.42696862,-14.09135068,670.35,170.336,REF,-2.03583391,0.032970585,-1.44618273,1.3356179400000006,-15.42696862,-14.2016537,670.35,170.336,SLE,-1.61288463,0.0839922515,-1.03189858,0.02438459,1.2253149200000006,0.4229492800000001,0.4142841500000001,0.05102166650000001,-0.11030301999999992
dodecane,383.15,-15.66768595,-14.30348547,674.02,170.336,REF,-2.12948811,0.026699162,-1.5364375,1.3642004799999992,-15.66768595,-14.3981538,674.02,170.336,SLE,-1.69768262,0.069851131,-1.11188414,0.02005937,1.2695321499999999,0.4318054900000001,0.42455336,0.043151969,-0.0946683299999993
dodecane,378.15,-15.91024291,-14.51943487,677.73,170.336,REF,-2.22447755,0.0215361655,-1.62820575,1.3908080399999996,-15.91024291,-14.60055052,677.73,170.336,SLE,-1.78238147,0.0579965644,-1.19218572,0.01650511,1.3096923899999986,0.44209608,0.4360200300000001,0.036460398899999996,-0.08111565000000098
dodecane,373.15,-16.15461156,-14.73883421,681.46,170.336,REF,-2.32105311,0.0172962304,-1.72170549,1.415777349999999,-16.15461156,-14.80817908,681.46,170.336,SLE,-1.86735016,0.0480509093,-1.27309329,0.01357219,1.346432479999999,0.4537029499999998,0.4486121999999999,0.0307546789,-0.06934487000000011
dodecane,368.15,-16.40076282,-14.96136471,685.23,170.336,REF,-2.4194514,0.0138249117,-1.81714647,1.4393981100000008,-16.40076282,-15.02048737,685.23,170.336,SLE,-1.95291018,0.0397067685,-1.35486665,0.01114525,1.380275450000001,0.46654121999999987,0.46227982,0.025881856800000005,-0.05912265999999988
dodecane,363.15,-16.64866657,-15.18674993,689.04,170.336,REF,-2.51989594,0.0109931102,-1.91473017,1.46191664,-16.64866657,-15.23699165,689.04,170.336,SLE,-2.03935898,0.0327103953,-1.43775415,0.00913358,1.4116749199999994,0.48053696000000024,0.47697601999999995,0.0217172851,-0.05024172000000071
dodecane,358.15,-16.89829177,-15.41474698,692.87,170.336,REF,-2.6226017,0.0086925431,-2.01465333,1.4835447899999998,-16.89829177,-15.45728132,692.87,170.336,SLE,-2.12696545,0.0268516614,-1.52198527,0.00746508,1.4410104500000003,0.49563625,0.49266805999999974,0.0181591183,-0.04253433999999956
dodecane,353.15,-17.14960654,-15.64514334,696.75,170.336,REF,-2.72777651,0.0068322393,-2.11710867,1.5044632,-17.14960654,-15.68099954,696.75,170.336,SLE,-2.21597997,0.0219549045,-1.60777833,0.00608163,1.4686070000000004,0.5117965400000002,0.50933034,0.0151226652,-0.03585619999999956
dodecane,348.15,-17.40257834,-15.87774883,700.65,170.336,REF,-2.83562572,0.0053356674,-2.22228887,1.5248295100000018,-17.40257834,-15.90783529,700.65,170.336,SLE,-2.30663815,0.0178723663,-1.69534257,0.00493585,1.494743050000002,0.52898757,0.5269462999999999,0.0125366989,-0.030086459999999704
dodecane,343.15,-17.65717409,-16.11239515,704.6,170.336,REF,-2.94635234,0.0041384874,-2.33038645,1.5447789400000005,-17.65717409,-16.1375089,704.6,170.336,SLE,-2.39916905,0.0144789132,-1.78488519,0.0039887,1.5196651900000013,0.54718329,0.5455012600000002,0.0103404258,-0.025113749999999158
dodecane,338.15,-17.91336033,-16.34893193,708.57,170.336,REF,-3.06015957,0.0031866613,-2.44159576,1.5644284000000006,-17.91336033,-16.36977713,708.57,170.336,SLE,-2.49379151,0.0116683628,-1.87660677,0.00320781,1.5435832000000005,0.5663680600000003,0.5649889899999998,0.008481701500000001,-0.02084520000000012
dodecane,333.15,-18.17110338,-16.58722442,712.59,170.336,REF,-3.17725242,0.0024348995,-2.55611447,1.5838789600000034,-18.17110338,-16.6044222,712.59,170.336,SLE,-2.59072069,0.0093501533,-1.97070712,0.00256613,1.5666811800000033,0.5865317299999999,0.5854073499999999,0.0069152538,-0.01719778000000005
dodecane,328.15,-18.43036953,-16.82715141,716.64,170.336,REF,-3.29783935,0.0018453581,-2.67414489,1.603218120000001,-18.43036953,-16.8412471,716.64,170.336,SLE,-2.69017106,0.0074468626,-2.06738772,0.00204093,1.5891224299999998,0.6076682899999999,0.6067571699999998,0.0056015045,-0.014095690000001326
dodecane,323.15,-18.69112519,-17.06860357,720.73,170.336,REF,-3.42213377,0.0013865366,-2.79589535,1.6225216200000006,-18.69112519,-17.08007665,720.73,170.336,SLE,-2.79235569,0.0058922643,-2.16685067,0.00161304,1.6110485400000023,0.6297780799999999,0.6290446799999998,0.0045057277,-0.011473079999998248
dodecane,318.15,-18.95333714,-17.31148192,724.85,170.336,REF,-3.55035566,0.0010323369,-2.92158154,1.64185522,-18.95333714,-17.32075117,724.85,170.336,SLE,-2.8974907,0.0046296443,-2.2693027,0.00126622,1.6325859699999974,0.65286496,0.6522788400000001,0.0035973074000000002,-0.009269250000002671
dodecane,313.15,-19.21697271,-17.55569682,729.01,170.336,REF,-3.68273289,0.0007612546,-3.05142787,1.6612758899999989,-19.21697271,-17.56312613,729.01,170.336,SLE,-3.00579586,0.0036104838,-2.37495564,0.00098674,1.6538465799999997,0.6769370299999999,0.6764722299999999,0.0028492292,-0.007429309999999134
dodecane,308.15,-19.48199998,-17.80116651,733.21,170.336,REF,-3.8195031,0.0005556799,-3.18566907,1.6808334699999996,-19.48199998,-17.80707118,733.21,170.336,SLE,-3.1174957,0.0027933432,-2.48402724,0.00076296,1.6749288,0.7020073999999998,0.7016418299999998,0.0022376632999999996,-0.005904669999999612
dodecane,303.15,-19.74838803,-18.04781647,737.45,170.336,REF,-3.96091507,0.0004012929,-3.32455158,1.7005715600000002,-19.74838803,-18.05246777,737.45,170.336,SLE,-3.23282184,0.0021429104,-2.59674334,0.00058503,1.6959202600000012,0.7280932299999998,0.7278082399999999,0.0017416175000000002,-0.004651299999999026
dodecane,298.15,-20.01610718,-18.29557856,741.73,170.336,REF,-4.10723052,0.0002865381,-3.46833519,1.7205286199999996,-20.01610718,-18.29920796,741.73,170.336,SLE,-3.3520146,0.0016291976,-2.71333937,0.00044462,1.7168992199999984,0.7552159199999999,0.75499582,0.0013426595,-0.003629400000001226
ethanol,403.15,-14.71611476,-13.42651987,684.85,46.0687,REF,-1.79034415,0.1826306835,-0.67100989,1.28959489,-14.71611476,-13.70583439,684.85,46.0687,SLE,-1.32648171,0.4016539575,-0.29309153,0.04715397,1.0102803700000003,0.46386244,0.37791836,0.219023274,-0.2793145199999998
ethanol,398.15,-14.95115832,-13.53131922,688.59,46.0687,REF,-1.93318947,0.1379829431,-0.79733465,1.419839099999999,-14.95115832,-13.75070254,688.59,46.0687,SLE,-1.48456508,0.3148449279,-0.41101465,0.03276687,1.2004557799999986,0.44862439,0.38632000000000005,0.1768619848,-0.21938332000000038
ethanol,393.15,-15.18811761,-13.64705009,692.36,46.0687,REF,-2.07465641,0.1032929637,-0.92602733,1.5410675200000004,-15.18811761,-13.81824603,692.36,46.0687,SLE,-1.63513616,0.2433971188,-0.53201572,0.02316668,1.3698715800000016,0.4395202499999997,0.39401161000000007,0.14010415510000002,-0.17119593999999871
ethanol,388.15,-15.42696862,-13.77234849,696.18,46.0687,REF,-2.21544618,0.0767257519,-1.05679393,1.6546201299999996,-15.42696862,-13.90614788,696.18,46.0687,SLE,-1.77919523,0.1865590888,-0.65412872,0.01662665,1.5208207399999996,0.4362509499999998,0.40266521,0.1098333369,-0.13379939000000007
ethanol,383.15,-15.66768595,-13.90610319,700.02,46.0687,REF,-2.35615162,0.0566059931,-1.18949663,1.7615827599999996,-15.66768595,-14.01096627,700.02,46.0687,SLE,-1.9184353,0.142123422,-0.7767856,0.01206604,1.6567196799999984,0.4377163199999998,0.4127110300000001,0.0855174289,-0.10486308000000122
ethanol,378.15,-15.91024291,-14.04743519,703.91,46.0687,REF,-2.49726196,0.0415064461,-1.32408897,1.8628077199999993,-15.91024291,-14.12977661,703.91,46.0687,SLE,-2.05433942,0.1077462589,-0.89990387,0.0088239,1.7804662999999987,0.4429225400000001,0.4241851,0.0662398128,-0.08234142000000055
ethanol,373.15,-16.15461156,-14.19567442,707.83,46.0687,REF,-2.63916955,0.0302612743,-1.46056999,1.9589371399999997,-16.15461156,-14.2603606,707.83,46.0687,SLE,-2.18805588,0.0813442357,-1.02355746,0.00648551,1.894250959999999,0.45111367000000024,0.43701253000000007,0.0510829614,-0.0646861800000007
ethanol,368.15,-16.40076282,-14.35031396,711.79,46.0687,REF,-2.78219054,0.0219429703,-1.59896609,2.0504488600000013,-16.40076282,-14.4010868,711.79,46.0687,SLE,-2.32044651,0.061181577,-1.14786103,0.00478138,1.9996760200000008,0.4617440300000002,0.45110505999999995,0.0392386067,-0.050772840000000485
ethanol,363.15,-16.64866657,-14.51098346,715.78,46.0687,REF,-2.92657568,0.0158275676,-1.73931416,2.1376831099999993,-16.64866657,-14.55075402,715.78,46.0687,SLE,-2.45216113,0.0458556661,-1.27293546,0.00353052,2.09791255,0.4744145500000001,0.4663786999999999,0.0300280985,-0.03977055999999912
ethanol,358.15,-16.89829177,-14.6774227,719.81,46.0687,REF,-3.07252193,0.0113576635,-1.88165298,2.220869070000001,-16.89829177,-14.70848393,719.81,46.0687,SLE,-2.5836884,0.0342541081,-1.39888922,0.00260802,2.1898078400000003,0.48883352999999996,0.4827637599999999,0.0228964446,-0.031061230000000606
ethanol,353.15,-17.14960654,-14.84945614,723.89,46.0687,REF,-3.22018452,0.0081085897,-2.02602074,2.3001504000000015,-17.14960654,-14.87362617,723.89,46.0687,SLE,-2.71540313,0.0255045628,-1.52582013,0.00192574,2.275980370000001,0.5047813900000002,0.5002006099999998,0.017395973100000003,-0.02417003000000051
ethanol,348.15,-17.40257834,-15.02697788,728.0,46.0687,REF,-3.36968344,0.0057596678,-2.17245084,2.375600460000001,-17.40257834,-15.04570653,728.0,46.0687,SLE,-2.84759075,0.018929145,-1.65380986,0.0014204,2.3568718100000012,0.52209269,0.5186409800000003,0.013169477200000002,-0.018728649999999902
ethanol,343.15,-17.65717409,-15.20993513,732.15,46.0687,REF,-3.52111151,0.0040705395,-2.32097217,2.4472389600000017,-17.65717409,-15.22437995,732.15,46.0687,SLE,-2.98047074,0.0140043462,-1.78292692,0.00104599,2.432794140000002,0.54064077,0.5380452500000001,0.009933806699999999,-0.01444481999999958
ethanol,338.15,-17.91336033,-15.3983152,736.34,46.0687,REF,-3.6745409,0.0028622675,-2.47160974,2.515045129999999,-17.91336033,-15.40940052,736.34,46.0687,SLE,-3.11421132,0.0103280423,-1.913227,0.00076876,2.5039598099999996,0.5603295800000003,0.5583827399999999,0.0074657748,-0.011085319999999399
ethanol,333.15,-18.17110338,-15.5921344,740.57,46.0687,REF,-3.8300289,0.0020024831,-2.62438622,2.578968980000001,-18.17110338,-15.60059803,740.57,46.0687,SLE,-3.24894104,0.0075927282,-2.04475453,0.00056371,2.5705053500000012,0.5810878599999998,0.5796316899999998,0.0055902451,-0.008463629999999611
ethanol,328.15,-18.43036953,-15.79142914,744.85,46.0687,REF,-3.98762292,0.0013938629,-2.77932365,2.63894039,-18.43036953,-15.79785632,744.85,46.0687,SLE,-3.38476031,0.0055641603,-2.17754685,0.00041233,2.632513210000001,0.6028626100000003,0.6017767999999997,0.0041702974,-0.006427179999999311
ethanol,323.15,-18.69112519,-15.99624773,749.16,46.0687,REF,-4.14736535,0.0009652732,-2.93644589,2.6948774600000007,-18.69112519,-16.00110186,749.16,46.0687,SLE,-3.52174704,0.0040646095,-2.3116346,0.00030078,2.6900233300000025,0.6256183100000001,0.6248112899999998,0.0030993363,-0.004854129999998236
ethanol,318.15,-18.95333714,-16.20664461,753.52,46.0687,REF,-4.30929724,0.0006650269,-3.09578056,2.746692529999997,-18.95333714,-16.21029028,753.52,46.0687,SLE,-3.65996431,0.0029596987,-2.44704538,0.00021879,2.7430468599999998,0.6493329300000004,0.6487351800000001,0.0022946718,-0.0036456699999973807
ethanol,313.15,-19.21697271,-16.42267526,757.92,46.0687,REF,-4.47346196,0.0004557836,-3.25736128,2.794297450000002,-19.21697271,-16.42539795,757.92,46.0687,SLE,-3.79946514,0.0021481959,-2.58380565,0.00015868,2.7915747599999996,0.6739968199999997,0.6735556300000001,0.0016924123000000002,-0.002722690000002359
ethanol,308.15,-19.48199998,-16.64439238,762.37,46.0687,REF,-4.63990817,0.0003107212,-3.42122971,2.837607600000002,-19.48199998,-16.64641425,762.37,46.0687,SLE,-3.94029739,0.0015541075,-2.72194336,0.00011474,2.835585730000002,0.69961078,0.69928635,0.0012433863,-0.002021870000000092
ethanol,303.15,-19.74838803,-16.87184299,766.86,46.0687,REF,-4.8086926,0.0002106816,-3.58743752,2.87654504,-19.74838803,-16.87333576,766.86,46.0687,SLE,-4.08250758,0.0011205867,-2.86149019,8.27e-05,2.875052270000001,0.72618502,0.7259473299999999,0.0009099051000000001,-0.0014927699999986999
ethanol,298.15,-20.01610718,-17.10506633,771.4,46.0687,REF,-4.97988233,0.0001420576,-3.75604819,2.911040849999999,-20.01610718,-17.1061621,771.4,46.0687,SLE,-4.22614413,0.0008052595,-3.00248346,5.941e-05,2.90994508,0.7537381999999999,0.7535647299999999,0.0006632019,-0.0010957699999991632
ethylacetate,403.15,-14.71611476,-15.18238144,835.45,88.1056,REF,-0.83850063,0.5461285383,-0.08852276,-0.4662666800000004,-14.71611476,-14.99206057,835.45,88.1056,SLE,-0.62952765,0.6850271236,0.02301506,0.23467799,-0.2759458099999996,0.20897297999999997,0.11153782000000001,0.1388985853,0.19032087000000075
ethylacetate,398.15,-14.95115832,-15.4507392,839.88,88.1056,REF,-0.879615,0.5187819855,-0.11115557,-0.4995808799999999,-14.95115832,-15.25057086,839.88,88.1056,SLE,-0.66164078,0.6640529178,0.00969195,0.21795118,-0.2994125400000005,0.21797422,0.12084752,0.1452709323,0.2001683399999994
ethylacetate,393.15,-15.18811761,-15.72121954,844.34,88.1056,REF,-0.92166015,0.4911066413,-0.1352935,-0.5331019299999991,-15.18811761,-15.51159404,844.34,88.1056,SLE,-0.69424061,0.6425366081,-0.004467,0.20218987,-0.3234764299999995,0.22741953999999998,0.1308265,0.15142996680000004,0.20962549999999958
ethylacetate,388.15,-15.42696862,-15.99367641,848.83,88.1056,REF,-0.96474077,0.4631814224,-0.16104469,-0.5667077900000006,-15.42696862,-15.77505786,848.83,88.1056,SLE,-0.72737319,0.6204964926,-0.01951258,0.1873384,-0.3480892400000002,0.23736758000000002,0.14153211,0.15731507019999996,0.2186185500000004
ethylacetate,383.15,-15.66768595,-16.26795732,853.36,88.1056,REF,-1.00896988,0.4350950466,-0.18852681,-0.6002713700000015,-15.66768595,-16.04088929,853.36,88.1056,SLE,-0.76108665,0.5979561644,-0.0354988,0.17334581,-0.3732033399999999,0.24788323,0.15302801,0.1628611178,0.22706803000000164
ethylacetate,378.15,-15.91024291,-16.54390276,857.92,88.1056,REF,-1.05446981,0.4069462629,-0.21786795,-0.6336598500000026,-15.91024291,-16.30900344,857.92,88.1056,SLE,-0.79543776,0.5749407984,-0.05248665,0.16016302,-0.39876053000000233,0.25903205000000007,0.1653813,0.1679945355,0.23489932000000024
ethylacetate,373.15,-16.15461156,-16.8213381,862.51,88.1056,REF,-1.10137755,0.37884131,-0.24921061,-0.6667265399999991,-16.15461156,-16.57933155,862.51,88.1056,SLE,-0.83047619,0.5514883578,-0.07053551,0.14774875,-0.4247199899999998,0.2709013600000001,0.1786751,0.17264704780000006,0.24200654999999927
ethylacetate,368.15,-16.40076282,-17.10010576,867.14,88.1056,REF,-1.14982675,0.350904942,-0.28269886,-0.6993429400000011,-16.40076282,-16.85177773,867.14,88.1056,SLE,-0.86626971,0.5276334265,-0.08971755,0.13605995,-0.4510149099999978,0.2835570399999999,0.19298131000000002,0.1767284845,0.24832803000000325
ethylacetate,363.15,-16.64866657,-17.38001765,871.8,88.1056,REF,-1.19997614,0.323263319,-0.31849864,-0.7313510799999996,-16.64866657,-17.12626808,871.8,88.1056,SLE,-0.90287601,0.5034267549,-0.11010151,0.1250616,-0.4776015099999995,0.29710013,0.20839712999999999,0.1801634359,0.2537495700000001
ethylacetate,358.15,-16.89829177,-17.66086097,876.5,88.1056,REF,-1.25200783,0.2960460478,-0.35679775,-0.7625692000000015,-16.89829177,-17.40271247,876.5,88.1056,SLE,-0.94036534,0.4789207572,-0.1317661,0.11471882,-0.5044207000000007,0.3116424899999999,0.22503165000000003,0.1828747094,0.2581485000000008
ethylacetate,353.15,-17.14960654,-17.94246473,881.23,88.1056,REF,-1.30608788,0.2694056533,-0.39777479,-0.7928581900000005,-17.14960654,-17.68101091,881.23,88.1056,SLE,-0.97881753,0.454172315,-0.15479886,0.10499835,-0.5314043700000006,0.32727034999999993,0.24297592999999998,0.1847666617,0.26145381999999984
ethylacetate,348.15,-17.40257834,-18.22461689,886.0,88.1056,REF,-1.3624172,0.2434885785,-0.44163812,-0.8220385499999985,-17.40257834,-17.96107643,886.0,88.1056,SLE,-1.01830841,0.4292521003,-0.17928735,0.09587196,-0.558498089999997,0.34410879000000016,0.26235077,0.1857635218,0.26354046000000153
ethylacetate,343.15,-17.65717409,-18.50709662,890.81,88.1056,REF,-1.4212137,0.2184433402,-0.48861231,-0.8499225299999971,-17.65717409,-18.24280844,890.81,88.1056,SLE,-1.05892661,0.4042341835,-0.20533014,0.08731189,-0.5856343499999994,0.3622870899999999,0.28328217,0.1857908433,0.26428817999999765
ethylacetate,338.15,-17.91336033,-18.78972083,895.65,88.1056,REF,-1.48268352,0.1944284373,-0.5389129,-0.8763605000000005,-17.91336033,-18.52610391,895.65,88.1056,SLE,-1.10076732,0.3792004826,-0.23303296,0.0792926,-0.6127435800000001,0.3819161999999998,0.30587994,0.1847720453,0.2636169200000005
ethylacetate,333.15,-18.17110338,-19.07226093,900.53,88.1056,REF,-1.54707489,0.1715853969,-0.59279085,-0.9011575499999971,-18.17110338,-18.81084893,900.53,88.1056,SLE,-1.14393847,0.3542374218,-0.26251333,0.0717896,-0.6397455499999971,0.40313642000000005,0.33027752,0.18265202490000002,0.261412
ethylacetate,328.15,-18.43036953,-19.35455139,905.44,88.1056,REF,-1.61460914,0.1500597002,-0.65047228,-0.9241818600000009,-18.43036953,-19.09693828,905.44,88.1056,SLE,-1.18854877,0.3294430182,-0.2938919,0.06478153,-0.6665687499999997,0.4260603700000001,0.35658038000000003,0.17938331799999999,0.2576131100000012
ethylacetate,323.15,-18.69112519,-19.63640694,910.4,88.1056,REF,-1.68553476,0.1299739845,-0.71220374,-0.9452817499999995,-18.69112519,-19.38425681,910.4,88.1056,SLE,-1.23472051,0.3049191137,-0.32730174,0.05824779,-0.6931316199999991,0.45081424999999986,0.38490199999999997,0.17494512920000002,0.2521501300000004
ethylacetate,318.15,-18.95333714,-19.91768791,915.39,88.1056,REF,-1.76008474,0.1114353036,-0.77821327,-0.9643507700000029,-18.95333714,-19.67267062,915.39,88.1056,SLE,-1.28259682,0.2807678193,-0.36289443,0.05216788,-0.7193334800000031,0.47748791999999995,0.41531883999999997,0.16933251570000002,0.24501728999999983
ethylacetate,313.15,-19.21697271,-20.1982753,920.41,88.1056,REF,-1.83849295,0.0945227749,-0.8487235,-0.9813025899999985,-19.21697271,-19.96207016,920.41,88.1056,SLE,-1.33231337,0.2571053119,-0.4008179,0.04652503,-0.7450974499999994,0.50617958,0.44790559999999996,0.16258253700000003,0.23620513999999915
ethylacetate,308.15,-19.48199998,-20.47810649,925.48,88.1056,REF,-1.92096897,0.0792871698,-0.9239272,-0.9961065099999971,-19.48199998,-20.25230637,925.48,88.1056,SLE,-1.38404323,0.2340386767,-0.44125199,0.04130064,-0.7703063899999982,0.53692574,0.48267520999999997,0.1547515069,0.22580011999999883
ethylacetate,303.15,-19.74838803,-20.75716736,930.59,88.1056,REF,-2.00770197,0.0657442773,-1.00398971,-1.0087793299999994,-19.74838803,-20.54325989,930.59,88.1056,SLE,-1.43795025,0.211686917,-0.48437075,0.03647957,-0.7948718600000007,0.5697517199999997,0.5196189599999999,0.1459426397,0.21390746999999877
ethylacetate,298.15,-20.01610718,-21.03548569,935.73,88.1056,REF,-2.09886399,0.0538722194,-1.0890518,-1.0193785100000028,-20.01610718,-20.83478935,935.73,88.1056,SLE,-1.49422633,0.1901619368,-0.53037271,0.03204599,-0.8186821700000024,0.6046376599999999,0.55867909,0.13628971739999998,0.20069634000000036
glycol,403.15,-14.71611476,-8.60659833,945.7,62.0681,REF,-4.4031988,0.0003977287,-3.22045408,6.109516429999999,-14.71611476,-8.60909228,945.7,62.0681,SLE,-4.08820059,0.0008211441,-2.90560591,8.162e-05,6.1070224799999995,0.3149982100000006,0.3148481700000003,0.00042341540000000004,-0.002493949999999856
