Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,x,delta_mu
thf,313.15,-0.31423366,-0.93495046,890.26,72.1061,SLE,-0.90673025,0.3131321557,0.11000027,0.12395663,-0.6207168000000001
thf,308.15,-0.6150239,-1.29199608,895.19,72.1061,SLE,-0.93220276,0.298972123,0.09077219,0.11689535,-0.6769721800000001
thf,303.15,-0.92174984,-1.65750862,900.16,72.1061,SLE,-0.95683442,0.2857356898,0.07208415,0.11044996,-0.73575878
thf,298.15,-1.23438398,-2.03140828,905.17,72.1061,SLE,-0.98062312,0.2733766433,0.05396241,0.10456272,-0.7970242999999999
thp,403.15,4.12814181,4.14197446,814.1,86.1328,SLE,-0.36648958,0.6705192287,0.44058657,0.43004155,0.013832650000000335
thp,398.15,3.9249904,3.94185387,818.42,86.1328,SLE,-0.41051286,0.6315695624,0.41244334,0.38858599,0.016863470000000103
thp,393.15,3.71738099,3.73709058,822.77,86.1328,SLE,-0.45560571,0.5925055033,0.38260479,0.35026302,0.01970958999999972
thp,388.15,3.50516833,3.5272242,827.16,86.1328,SLE,-0.50163512,0.5536804229,0.35114386,0.31503941,0.022055869999999977
thp,383.15,3.28820878,3.31174565,831.57,86.1328,SLE,-0.54843257,0.5154660182,0.31817794,0.28285733,0.023536870000000043
thp,378.15,3.06636144,3.09011402,836.02,86.1328,SLE,-0.59580078,0.4782304561,0.28386603,0.25362918,0.023752580000000023
thp,373.15,2.83948933,2.86178444,840.5,86.1328,SLE,-0.64352737,0.4423125285,0.24839874,0.22723364,0.02229510999999995
thp,368.15,2.6074606,2.62623367,845.01,86.1328,SLE,-0.69139833,0.408000495,0.21198627,0.20351746,0.018773069999999947
thp,363.15,2.37014979,2.3829821,849.56,86.1328,SLE,-0.73921031,0.3755177104,0.17484541,0.18230127,0.012832309999999847
thp,358.15,2.12743908,2.13161142,854.14,86.1328,SLE,-0.78678146,0.3450157534,0.13718669,0.16338739,0.004172340000000219
thp,353.15,1.87921951,1.87177323,858.75,86.1328,SLE,-0.83395742,0.3165762097,0.09920498,0.14656915,-0.007446279999999916
thp,348.15,1.62539208,1.60319068,863.4,86.1328,SLE,-0.88061365,0.2902184202,0.0610734,0.13163954,-0.022201399999999927
thp,343.15,1.3658688,1.32565612,868.08,86.1328,SLE,-0.92665539,0.2659102938,0.02293988,0.11839807,-0.04021268
thp,338.15,1.10057361,1.03902125,872.8,86.1328,SLE,-0.97201289,0.2435816608,-0.01507133,0.10665645,-0.061552360000000084
thp,333.15,0.82944309,0.74319438,877.55,86.1328,SLE,-1.01664097,0.2231342313,-0.05286109,0.09624076,-0.08624871
thp,328.15,0.55242703,0.43812428,882.34,86.1328,SLE,-1.06050972,0.2044541354,-0.09034824,0.0869942,-0.11430275000000006
thp,323.15,0.26948871,0.12379525,887.17,86.1328,SLE,-1.10360207,0.1874190058,-0.12746793,0.07877673,-0.14569346000000002
thp,318.15,-0.01939498,-0.1997723,892.02,86.1328,SLE,-1.14591504,0.1719022521,-0.16417297,0.07146361,-0.18037732
thp,313.15,-0.31423366,-0.53254485,896.92,86.1328,SLE,-1.1874449,0.1577818743,-0.20042009,0.0649464,-0.21831118999999993
thp,308.15,-0.6150239,-0.87446823,901.85,86.1328,SLE,-1.22819257,0.1449400151,-0.23617459,0.05912994,-0.25944433
thp,303.15,-0.92174984,-1.22547561,906.82,86.1328,SLE,-1.26815859,0.1332657808,-0.27140531,0.05393137,-0.3037257699999999
thp,298.15,-1.23438398,-1.58548299,911.83,86.1328,SLE,-1.30734691,0.12265466,-0.30608779,0.049278,-0.35109901
toluene,403.15,4.12814181,4.49422584,769.45,92.139,SLE,-0.55736038,0.4914820735,0.27184448,0.27710197,0.36608403000000056
toluene,398.15,3.9249904,4.57379742,773.54,92.139,SLE,-0.75723776,0.3482910568,0.10610487,0.1748889,0.64880702
toluene,393.15,3.71738099,4.83738993,777.65,92.139,SLE,-1.06697842,0.1911746386,-0.1714663,0.08570804,1.1200089399999995
toluene,388.15,3.50516833,4.98877034,781.8,92.139,SLE,-1.3241929,0.1114816065,-0.41287733,0.04740314,1.4836020100000002
toluene,383.15,3.28820878,5.0292874,785.98,92.139,SLE,-1.52767889,0.0715789894,-0.60765391,0.02967024,1.7410786200000001
toluene,378.15,3.06636144,5.01281264,790.19,92.139,SLE,-1.70651053,0.0481206625,-0.78050987,0.01965574,1.9464511999999998
toluene,373.15,2.83948933,4.96250994,794.43,92.139,SLE,-1.8733411,0.0330782044,-0.94270891,0.01338625,2.12302061
toluene,368.15,2.6074606,4.88965639,798.71,92.139,SLE,-2.034455,0.0229679894,-1.09995776,0.0092373,2.28219579
toluene,363.15,2.37014979,4.80054526,803.02,92.139,SLE,-2.19348102,0.0159936042,-1.25559599,0.006405,2.4303954699999997
toluene,358.15,2.12743908,4.69911501,807.36,92.139,SLE,-2.35280966,0.0111149293,-1.41185035,0.00443803,2.57167593
toluene,353.15,1.87921951,4.58798849,811.73,92.139,SLE,-2.51414762,0.0076819853,-1.57032689,0.00306092,2.70876898
toluene,348.15,1.62539208,4.46902227,816.14,92.139,SLE,-2.6788126,0.0052655556,-1.73227768,0.00209502,2.84363019
toluene,343.15,1.3658688,4.34360889,820.59,92.139,SLE,-2.84789667,0.0035711274,-1.89875016,0.0014194,2.9777400899999993
toluene,338.15,1.10057361,4.21280234,825.07,92.139,SLE,-3.02233006,0.0023915618,-2.0706434,0.00094988,3.1122287299999996
toluene,333.15,0.82944309,4.07744373,829.58,92.139,SLE,-3.20295092,0.0015786071,-2.24877331,0.00062668,3.24800064
toluene,328.15,0.55242703,3.93820199,834.13,92.139,SLE,-3.3905249,0.0010252863,-2.43388956,0.00040689,3.38577496
toluene,323.15,0.26948871,3.79562349,838.71,92.139,SLE,-3.58577291,0.0006541758,-2.62670148,0.00025955,3.52613478
toluene,318.15,-0.01939498,3.65015402,843.33,92.139,SLE,-3.78938247,0.0004094012,-2.82788827,0.00016241,3.669549
toluene,313.15,-0.31423366,3.50215851,847.99,92.139,SLE,-4.00201887,0.0002509309,-3.03810922,9.954e-05,3.8163921700000003
toluene,308.15,-0.6150239,3.35193577,852.68,92.139,SLE,-4.22433399,0.0001504061,-3.25801194,5.966e-05,3.9669596699999996
toluene,303.15,-0.92174984,3.19972595,857.42,92.139,SLE,-4.45697089,8.80329e-05,-3.48823653,3.492e-05,4.12147579
toluene,298.15,-1.23438398,3.04572107,862.18,92.139,SLE,-4.70057128,5.02406e-05,-3.72942265,1.993e-05,4.2801050499999995
triethylamine,403.15,4.12814181,4.56149111,648.58,101.1906,SLE,-0.59380872,0.4397692749,0.16833867,0.25479522,0.4333493000000006
triethylamine,398.15,3.9249904,4.38622935,652.15,101.1906,SLE,-0.65432585,0.3953311034,0.11569221,0.22165327,0.4612389499999998
triethylamine,393.15,3.71738099,4.18215032,655.75,101.1906,SLE,-0.70289967,0.3620467352,0.07342775,0.19819849,0.46476932999999976
triethylamine,388.15,3.50516833,3.95475663,659.39,101.1906,SLE,-0.74225026,0.3366438274,0.03935946,0.18102966,0.44958829999999983
triethylamine,383.15,3.28820878,3.70821006,663.06,101.1906,SLE,-0.77447442,0.3168752265,0.011722,0.16808369,0.4200012799999997
triethylamine,378.15,3.06636144,3.44548683,666.77,101.1906,SLE,-0.80109351,0.3012394763,-0.01079888,0.15809076,0.37912539
triethylamine,373.15,2.83948933,3.1687274,670.52,101.1906,SLE,-0.82321894,0.2887152763,-0.02918063,0.15023844,0.3292380699999997
triethylamine,368.15,2.6074606,2.87953999,674.3,101.1906,SLE,-0.84170377,0.2785762395,-0.04418495,0.14397803,0.27207939000000003
triethylamine,363.15,2.37014979,2.57915153,678.12,101.1906,SLE,-0.85721487,0.2702934261,-0.05641444,0.13892651,0.2090017399999997
triethylamine,358.15,2.12743908,2.26850055,681.98,101.1906,SLE,-0.87027589,0.263476484,-0.06634662,0.13481062,0.14106147000000036
triethylamine,353.15,1.87921951,1.94837463,685.88,101.1906,SLE,-0.88134134,0.2578126707,-0.07440001,0.13141915,0.06915512000000001
triethylamine,348.15,1.62539208,1.61937626,689.81,101.1906,SLE,-0.89076948,0.2530669411,-0.08090633,0.12859691,-0.006015820000000005
triethylamine,343.15,1.3658688,1.28202466,693.79,101.1906,SLE,-0.89887942,0.249043184,-0.08616292,0.12621779,-0.08384414000000007
triethylamine,338.15,1.10057361,0.93673,697.8,101.1906,SLE,-0.90593098,0.2455881598,-0.09041281,0.12418496,-0.16384361000000014
triethylamine,333.15,0.82944309,0.58384036,701.86,101.1906,SLE,-0.9121505,0.2425742742,-0.09386845,0.12241919,-0.2456027300000001
triethylamine,328.15,0.55242703,0.22364616,705.96,101.1906,SLE,-0.91773081,0.2398966827,-0.09671137,0.12085627,-0.32878087
triethylamine,323.15,0.26948871,-0.14361316,710.1,101.1906,SLE,-0.92283289,0.2374704149,-0.09909339,0.11944476,-0.41310187
triethylamine,318.15,-0.01939498,-0.51774901,714.29,101.1906,SLE,-0.92758331,0.2352300545,-0.10113404,0.11814537,-0.49835402999999995
triethylamine,313.15,-0.31423366,-0.89858681,718.51,101.1906,SLE,-0.93209722,0.2331178477,-0.10294221,0.11692376,-0.5843531499999999
triethylamine,308.15,-0.6150239,-1.28599519,722.79,101.1906,SLE,-0.93645686,0.2310931257,-0.10459572,0.1157559,-0.67097129
triethylamine,303.15,-0.92174984,-1.67986744,727.1,101.1906,SLE,-0.9407226,0.2291265003,-0.10615172,0.11462449,-0.7581176
triethylamine,298.15,-1.23438398,-2.08010553,731.47,101.1906,SLE,-0.94494326,0.2271946989,-0.10765642,0.11351591,-0.8457215499999999
h2o,403.15,4.12814181,4.15203627,802.62,18.0153,SLE,-0.37194166,0.9049330175,0.59727127,0.4246766,0.023894460000000173
h2o,398.15,3.9249904,3.96581736,806.88,18.0153,SLE,-0.42366077,0.8864090194,0.58809941,0.37699816,0.04082695999999997
h2o,393.15,3.71738099,3.78442431,811.17,18.0153,SLE,-0.48190632,0.8638044314,0.5761956,0.32968082,0.0670433199999998
h2o,388.15,3.50516833,8.16021373,815.48,18.0153,SLE,-3.10908039,0.0099393912,-1.45630901,0.00077789,4.6550454000000006
h2o,383.15,3.28820878,7.91564318,819.83,18.0153,SLE,-3.17331764,0.0085836175,-1.51782663,0.00067094,4.6274344
h2o,378.15,3.06636144,7.65968974,824.21,18.0153,SLE,-3.23556566,0.0074452925,-1.57741728,0.00058135,4.5933283
h2o,373.15,2.83948933,7.39252945,828.62,18.0153,SLE,-3.29593121,0.0064849025,-1.63517558,0.0005059,4.5530401199999995
h2o,368.15,2.6074606,7.1142774,833.06,18.0153,SLE,-3.35448774,0.0056711971,-1.69116539,0.00044209,4.506816799999999
h2o,363.15,2.37014979,6.82501146,837.53,18.0153,SLE,-3.41128658,0.0049791422,-1.74543038,0.00038789,4.45486167
h2o,358.15,2.12743908,6.52478533,842.04,18.0153,SLE,-3.46636261,0.0043885004,-1.79799928,0.00034169,4.39734625
h2o,353.15,1.87921951,6.21363978,846.57,18.0153,SLE,-3.51973926,0.0038827807,-1.84889051,0.00030218,4.334420270000001
h2o,348.15,1.62539208,5.891621,851.14,18.0153,SLE,-3.57143851,0.0034484047,-1.89812191,0.00026826,4.26622892
h2o,343.15,1.3658688,5.55877541,855.74,18.0153,SLE,-3.62147672,0.0030741877,-1.94570648,0.00023907,4.19290661
h2o,338.15,1.10057361,5.21516636,860.37,18.0153,SLE,-3.66987446,0.0027508223,-1.99166195,0.00021386,4.11459275
h2o,333.15,0.82944309,4.86087069,865.04,18.0153,SLE,-3.716654,0.0024705608,-2.03600827,0.00019202,4.0314276
h2o,328.15,0.55242703,4.49598429,869.74,18.0153,SLE,-3.76184272,0.0022269201,-2.07877088,0.00017304,3.94355726
h2o,323.15,0.26948871,4.12062388,874.47,18.0153,SLE,-3.80547449,0.0020144577,-2.11998199,0.0001565,3.85113517
h2o,318.15,-0.01939498,3.7349258,879.24,18.0153,SLE,-3.84758915,0.0018285973,-2.15968007,0.00014204,3.75432078
h2o,313.15,-0.31423366,3.3390485,884.04,18.0153,SLE,-3.88823475,0.0016654743,-2.19791201,0.00012935,3.6532821600000003
h2o,308.15,-0.6150239,2.93316905,888.87,18.0153,SLE,-3.92746594,0.0015218239,-2.2347315,0.00011818,3.54819295
h2o,303.15,-0.92174984,2.51748283,893.74,18.0153,SLE,-3.96534464,0.0013948792,-2.27019961,0.00010831,3.43923267
h2o,298.15,-1.23438398,2.09220115,898.64,18.0153,SLE,-4.00193935,0.0012822924,-2.30438416,9.955e-05,3.3265851300000002
h2o,403.15,4.12814181,4.15203627,802.62,18.0153,SLE,-0.37194166,0.9049330175,0.59727127,0.4246766,0.023894460000000173
h2o,398.15,3.9249904,3.96581736,806.88,18.0153,SLE,-0.42366077,0.8864090194,0.58809941,0.37699816,0.04082695999999997
h2o,393.15,3.71738099,3.78442431,811.17,18.0153,SLE,-0.48190632,0.8638044314,0.5761956,0.32968082,0.0670433199999998
h2o,388.15,3.50516833,8.16021373,815.48,18.0153,SLE,-3.10908039,0.0099393912,-1.45630901,0.00077789,4.6550454000000006
h2o,383.15,3.28820878,7.91564318,819.83,18.0153,SLE,-3.17331764,0.0085836175,-1.51782663,0.00067094,4.6274344
h2o,378.15,3.06636144,7.65968974,824.21,18.0153,SLE,-3.23556566,0.0074452925,-1.57741728,0.00058135,4.5933283
h2o,373.15,2.83948933,7.39252945,828.62,18.0153,SLE,-3.29593121,0.0064849025,-1.63517558,0.0005059,4.5530401199999995
h2o,368.15,2.6074606,7.1142774,833.06,18.0153,SLE,-3.35448774,0.0056711971,-1.69116539,0.00044209,4.506816799999999
h2o,363.15,2.37014979,6.82501146,837.53,18.0153,SLE,-3.41128658,0.0049791422,-1.74543038,0.00038789,4.45486167
h2o,358.15,2.12743908,6.52478533,842.04,18.0153,SLE,-3.46636261,0.0043885004,-1.79799928,0.00034169,4.39734625
h2o,353.15,1.87921951,6.21363978,846.57,18.0153,SLE,-3.51973926,0.0038827807,-1.84889051,0.00030218,4.334420270000001
h2o,348.15,1.62539208,5.891621,851.14,18.0153,SLE,-3.57143851,0.0034484047,-1.89812191,0.00026826,4.26622892
h2o,343.15,1.3658688,5.55877541,855.74,18.0153,SLE,-3.62147672,0.0030741877,-1.94570648,0.00023907,4.19290661
h2o,338.15,1.10057361,5.21516636,860.37,18.0153,SLE,-3.66987446,0.0027508223,-1.99166195,0.00021386,4.11459275
h2o,333.15,0.82944309,4.86087069,865.04,18.0153,SLE,-3.716654,0.0024705608,-2.03600827,0.00019202,4.0314276
h2o,328.15,0.55242703,4.49598429,869.74,18.0153,SLE,-3.76184272,0.0022269201,-2.07877088,0.00017304,3.94355726
h2o,323.15,0.26948871,4.12062388,874.47,18.0153,SLE,-3.80547449,0.0020144577,-2.11998199,0.0001565,3.85113517
h2o,318.15,-0.01939498,3.7349258,879.24,18.0153,SLE,-3.84758915,0.0018285973,-2.15968007,0.00014204,3.75432078
h2o,313.15,-0.31423366,3.3390485,884.04,18.0153,SLE,-3.88823475,0.0016654743,-2.19791201,0.00012935,3.6532821600000003
h2o,308.15,-0.6150239,2.93316905,888.87,18.0153,SLE,-3.92746594,0.0015218239,-2.2347315,0.00011818,3.54819295
h2o,303.15,-0.92174984,2.51748283,893.74,18.0153,SLE,-3.96534464,0.0013948792,-2.27019961,0.00010831,3.43923267
h2o,298.15,-1.23438398,2.09220115,898.64,18.0153,SLE,-4.00193935,0.0012822924,-2.30438416,9.955e-05,3.3265851300000002
h2o,403.15,4.12814181,4.15203627,802.62,18.0153,SLE,-0.37194166,0.9049330175,0.59727127,0.4246766,0.023894460000000173
h2o,398.15,3.9249904,3.96581736,806.88,18.0153,SLE,-0.42366077,0.8864090194,0.58809941,0.37699816,0.04082695999999997
h2o,393.15,3.71738099,3.78442431,811.17,18.0153,SLE,-0.48190632,0.8638044314,0.5761956,0.32968082,0.0670433199999998
h2o,388.15,3.50516833,8.16021373,815.48,18.0153,SLE,-3.10908039,0.0099393912,-1.45630901,0.00077789,4.6550454000000006
h2o,383.15,3.28820878,7.91564318,819.83,18.0153,SLE,-3.17331764,0.0085836175,-1.51782663,0.00067094,4.6274344
h2o,378.15,3.06636144,7.65968974,824.21,18.0153,SLE,-3.23556566,0.0074452925,-1.57741728,0.00058135,4.5933283
h2o,373.15,2.83948933,7.39252945,828.62,18.0153,SLE,-3.29593121,0.0064849025,-1.63517558,0.0005059,4.5530401199999995
h2o,368.15,2.6074606,7.1142774,833.06,18.0153,SLE,-3.35448774,0.0056711971,-1.69116539,0.00044209,4.506816799999999
h2o,363.15,2.37014979,6.82501146,837.53,18.0153,SLE,-3.41128658,0.0049791422,-1.74543038,0.00038789,4.45486167
h2o,358.15,2.12743908,6.52478533,842.04,18.0153,SLE,-3.46636261,0.0043885004,-1.79799928,0.00034169,4.39734625
h2o,353.15,1.87921951,6.21363978,846.57,18.0153,SLE,-3.51973926,0.0038827807,-1.84889051,0.00030218,4.334420270000001
h2o,348.15,1.62539208,5.891621,851.14,18.0153,SLE,-3.57143851,0.0034484047,-1.89812191,0.00026826,4.26622892
h2o,343.15,1.3658688,5.55877541,855.74,18.0153,SLE,-3.62147672,0.0030741877,-1.94570648,0.00023907,4.19290661
h2o,338.15,1.10057361,5.21516636,860.37,18.0153,SLE,-3.66987446,0.0027508223,-1.99166195,0.00021386,4.11459275
h2o,333.15,0.82944309,4.86087069,865.04,18.0153,SLE,-3.716654,0.0024705608,-2.03600827,0.00019202,4.0314276
h2o,328.15,0.55242703,4.49598429,869.74,18.0153,SLE,-3.76184272,0.0022269201,-2.07877088,0.00017304,3.94355726
h2o,323.15,0.26948871,4.12062388,874.47,18.0153,SLE,-3.80547449,0.0020144577,-2.11998199,0.0001565,3.85113517
h2o,318.15,-0.01939498,3.7349258,879.24,18.0153,SLE,-3.84758915,0.0018285973,-2.15968007,0.00014204,3.75432078
h2o,313.15,-0.31423366,3.3390485,884.04,18.0153,SLE,-3.88823475,0.0016654743,-2.19791201,0.00012935,3.6532821600000003
h2o,308.15,-0.6150239,2.93316905,888.87,18.0153,SLE,-3.92746594,0.0015218239,-2.2347315,0.00011818,3.54819295
h2o,303.15,-0.92174984,2.51748283,893.74,18.0153,SLE,-3.96534464,0.0013948792,-2.27019961,0.00010831,3.43923267
h2o,298.15,-1.23438398,2.09220115,898.64,18.0153,SLE,-4.00193935,0.0012822924,-2.30438416,9.955e-05,3.3265851300000002
