Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
toluene,368.15,2.6074606,5.11981951,798.71,92.139,REF,-3.64224759,0.0005744347,-2.70438902,2.51235891,2.6074606,4.88965639,798.71,92.139,SLE,-2.034455,0.0229679894,-1.09995776,0.0092373,2.28219579,1.6077925900000003,1.60443126,0.0223935547,-0.23016312000000028
toluene,363.15,2.37014979,4.9810156,803.02,92.139,REF,-3.88387378,0.000329366,-2.94364227,2.61086581,2.37014979,4.80054526,803.02,92.139,SLE,-2.19348102,0.0159936042,-1.25559599,0.006405,2.4303954699999997,1.69039276,1.6880462799999998,0.0156642382,-0.18047034000000028
toluene,358.15,2.12743908,4.84027575,807.36,92.139,REF,-4.13436021,0.0001850249,-3.19176526,2.71283667,2.12743908,4.69911501,807.36,92.139,SLE,-2.35280966,0.0111149293,-1.41185035,0.00443803,2.57167593,1.7815505499999995,1.77991491,0.010929904399999999,-0.14116074000000012
toluene,353.15,1.87921951,4.69788139,811.73,92.139,REF,-4.39432481,0.0001016921,-3.44937004,2.81866188,1.87921951,4.58798849,811.73,92.139,SLE,-2.51414762,0.0076819853,-1.57032689,0.00306092,2.70876898,1.8801771899999995,1.8790431499999998,0.0075802932,-0.10989290000000018
toluene,348.15,1.62539208,4.55402476,816.14,92.139,REF,-4.66435877,5.46092e-05,-3.7170441,2.9286326799999998,1.62539208,4.46902227,816.14,92.139,SLE,-2.6788126,0.0052655556,-1.73227768,0.00209502,2.84363019,1.9855461699999997,1.98476642,0.0052109464,-0.08500248999999993
toluene,343.15,1.3658688,4.40883471,820.59,92.139,REF,-4.94504034,2.86148e-05,-3.99536343,3.0429659099999995,1.3658688,4.34360889,820.59,92.139,SLE,-2.84789667,0.0035711274,-1.89875016,0.0014194,2.9777400899999993,2.0971436700000003,2.0966132699999998,0.0035425126,-0.06522582000000021
toluene,338.15,1.10057361,4.26239566,825.07,92.139,REF,-5.23694556,1.46113e-05,-4.2849027,3.16182205,1.10057361,4.21280234,825.07,92.139,SLE,-3.02233006,0.0023915618,-2.0706434,0.00094988,3.1122287299999996,2.2146155,2.2142593,0.0023769505,-0.049593320000000496
toluene,333.15,0.82944309,4.11476119,829.58,92.139,REF,-5.54065653,7.260732e-06,-4.58624318,3.2853181000000005,0.82944309,4.07744373,829.58,92.139,SLE,-3.20295092,0.0015786071,-2.24877331,0.00062668,3.24800064,2.3377056099999995,2.3374698700000005,0.001571346368,-0.03731746000000058
toluene,328.15,0.55242703,3.96596368,834.13,92.139,REF,-5.8567679,3.506469e-06,-4.89997908,3.41353665,0.55242703,3.93820199,834.13,92.139,SLE,-3.3905249,0.0010252863,-2.43388956,0.00040689,3.38577496,2.4662430000000004,2.4660895199999997,0.001021779831,-0.027761690000000172
toluene,323.15,0.26948871,3.81602113,838.71,92.139,REF,-6.18589227,1.643411e-06,-5.2267227,3.54653242,0.26948871,3.79562349,838.71,92.139,SLE,-3.58577291,0.0006541758,-2.62670148,0.00025955,3.52613478,2.60011936,2.60002122,0.0006525323889999999,-0.020397640000000106
toluene,318.15,-0.01939498,3.66494183,843.33,92.139,REF,-6.52866475,7.464039e-07,-5.56710899,3.68433681,-0.01939498,3.65015402,843.33,92.139,SLE,-3.78938247,0.0004094012,-2.82788827,0.00016241,3.669549,2.73928228,2.7392207200000005,0.0004086547961,-0.014787810000000068
toluene,313.15,-0.31423366,3.51272748,847.99,92.139,REF,-6.885747,3.280135e-07,-5.92179953,3.8269611400000003,-0.31423366,3.50215851,847.99,92.139,SLE,-4.00201887,0.0002509309,-3.03810922,9.954e-05,3.8163921700000003,2.8837281300000006,2.8836903100000004,0.0002506028865,-0.01056897000000001
toluene,308.15,-0.6150239,3.35937527,852.68,92.139,REF,-7.25783114,1.39254e-07,-6.29148638,3.97439917,-0.6150239,3.35193577,852.68,92.139,SLE,-4.22433399,0.0001504061,-3.25801194,5.966e-05,3.9669596699999996,3.0334971500000005,3.0334744400000004,0.00015026684599999998,-0.007439500000000265
toluene,303.15,-0.92174984,3.20487943,857.42,92.139,REF,-7.64564389,5.701576e-08,-6.67689621,4.1266292700000005,-0.92174984,3.19972595,857.42,92.139,SLE,-4.45697089,8.80329e-05,-3.48823653,3.492e-05,4.12147579,3.1886729999999996,3.1886596799999998,8.797588424e-05,-0.005153480000000599
toluene,298.15,-1.23438398,3.04923049,862.18,92.139,REF,-8.04994947,2.247447e-08,-7.07879322,4.28361447,-1.23438398,3.04572107,862.18,92.139,SLE,-4.70057128,5.02406e-05,-3.72942265,1.993e-05,4.2801050499999995,3.3493781899999995,3.3493705699999996,5.021812553e-05,-0.0035094200000003184
triethylamine,403.15,4.12814181,4.25961362,648.58,101.1906,REF,-1.20181497,0.13339282,-0.40644231,0.13147180999999986,4.12814181,4.56149111,648.58,101.1906,SLE,-0.59380872,0.4397692749,0.16833867,0.25479522,0.4333493000000006,0.6080062500000001,0.57478098,0.3063764549,0.30187749000000075
triethylamine,398.15,3.9249904,3.9021802,652.15,101.1906,REF,-1.25279701,0.1196154689,-0.45380681,-0.02281019999999989,3.9249904,4.38622935,652.15,101.1906,SLE,-0.65432585,0.3953311034,0.11569221,0.22165327,0.4612389499999998,0.5984711600000001,0.56949902,0.27571563450000003,0.4840491499999997
triethylamine,393.15,3.71738099,3.5263072,655.75,101.1906,REF,-1.29730368,0.1086791209,-0.49495429,-0.1910737899999999,3.71738099,4.18215032,655.75,101.1906,SLE,-0.70289967,0.3620467352,0.07342775,0.19819849,0.46476932999999976,0.59440401,0.56838204,0.25336761430000004,0.6558431199999997
triethylamine,388.15,3.50516833,3.13322241,659.39,101.1906,REF,-1.33585782,0.0999679833,-0.53034526,-0.37194591999999993,3.50516833,3.95475663,659.39,101.1906,SLE,-0.74225026,0.3366438274,0.03935946,0.18102966,0.44958829999999983,0.5936075599999999,0.56970472,0.23667584409999998,0.8215342199999998
triethylamine,383.15,3.28820878,2.72407771,663.06,101.1906,REF,-1.36896535,0.0930156012,-0.56043987,-0.5641310700000002,3.28820878,3.70821006,663.06,101.1906,SLE,-0.77447442,0.3168752265,0.011722,0.16808369,0.4200012799999997,0.5944909300000001,0.57216187,0.22385962529999998,0.9841323499999999
triethylamine,378.15,3.06636144,2.29963136,666.77,101.1906,REF,-1.39692988,0.0875014989,-0.58551088,-0.7667300800000003,3.06636144,3.44548683,666.77,101.1906,SLE,-0.80109351,0.3012394763,-0.01079888,0.15809076,0.37912539,0.5958363700000001,0.574712,0.21373797739999997,1.1458554700000003
triethylamine,373.15,2.83948933,1.86058162,670.52,101.1906,REF,-1.42003385,0.0831810111,-0.60581766,-0.9789077100000001,2.83948933,3.1687274,670.52,101.1906,SLE,-0.82321894,0.2887152763,-0.02918063,0.15023844,0.3292380699999997,0.5968149100000001,0.57663703,0.2055342652,1.3081457799999998
triethylamine,368.15,2.6074606,1.40757864,674.3,101.1906,REF,-1.43854344,0.079866786,-0.62160905,-1.19988196,2.6074606,2.87953999,674.3,101.1906,SLE,-0.84170377,0.2785762395,-0.04418495,0.14397803,0.27207939000000003,0.5968396699999999,0.5774241,0.1987094535,1.47196135
triethylamine,363.15,2.37014979,0.94124335,678.12,101.1906,REF,-1.45271805,0.0774142159,-0.6331313,-1.42890644,2.37014979,2.57915153,678.12,101.1906,SLE,-0.85721487,0.2702934261,-0.05641444,0.13892651,0.2090017399999997,0.5955031800000001,0.57671686,0.1928792102,1.6379081799999997
triethylamine,358.15,2.12743908,0.46216306,681.98,101.1906,REF,-1.46280639,0.0757126282,-0.64062324,-1.6652760199999999,2.12743908,2.26850055,681.98,101.1906,SLE,-0.87027589,0.263476484,-0.06634662,0.13481062,0.14106147000000036,0.5925304999999998,0.57427662,0.1877638558,1.8063374900000002
triethylamine,353.15,1.87921951,-0.02897136,685.88,101.1906,REF,-1.4691299,0.0746643302,-0.64439773,-1.9081908699999999,1.87921951,1.94837463,685.88,101.1906,SLE,-0.88134134,0.2578126707,-0.07440001,0.13141915,0.06915512000000001,0.58778856,0.56999772,0.1831483405,1.9773459899999999
triethylamine,348.15,1.62539208,-0.53156059,689.81,101.1906,REF,-1.47196471,0.0741988991,-0.64472483,-2.15695267,1.62539208,1.61937626,689.81,101.1906,SLE,-0.89076948,0.2530669411,-0.08090633,0.12859691,-0.006015820000000005,0.58119523,0.5638185,0.178868042,2.15093685
triethylamine,343.15,1.3658688,-1.04492777,693.79,101.1906,REF,-1.47164544,0.0742511788,-0.64193366,-2.41079657,1.3658688,1.28202466,693.79,101.1906,SLE,-0.89887942,0.249043184,-0.08616292,0.12621779,-0.08384414000000007,0.5727660200000001,0.5557707399999999,0.1747920052,2.32695243
triethylamine,338.15,1.10057361,-1.56841516,697.8,101.1906,REF,-1.46850643,0.0747670686,-0.63635406,-2.6689887700000003,1.10057361,0.93673,697.8,101.1906,SLE,-0.90593098,0.2455881598,-0.09041281,0.12418496,-0.16384361000000014,0.5625754499999999,0.54594125,0.1708210912,2.50514516
triethylamine,333.15,0.82944309,-2.101397,701.86,101.1906,REF,-1.46287282,0.0757015436,-0.62830752,-2.9308400900000002,0.82944309,0.58384036,701.86,101.1906,SLE,-0.9121505,0.2425742742,-0.09386845,0.12241919,-0.2456027300000001,0.5507223200000001,0.53443907,0.1668727306,2.6852373600000004
triethylamine,313.15,-0.31423366,-6.38348276,718.51,101.1906,REF,0.0,,0.0,-6.0692490999999995,-0.31423366,-0.89858681,718.51,101.1906,SLE,-0.93209722,0.2331178477,-0.10294221,0.11692376,-0.5843531499999999,-0.93209722,-0.10294221,,5.484895949999999
triethylamine,308.15,-0.6150239,-7.12154079,722.79,101.1906,REF,0.0,,0.0,-6.50651689,-0.6150239,-1.28599519,722.79,101.1906,SLE,-0.93645686,0.2310931257,-0.10459572,0.1157559,-0.67097129,-0.93645686,-0.10459572,,5.8355456000000006
triethylamine,303.15,-0.92174984,-7.87709662,727.1,101.1906,REF,0.0,,0.0,-6.955346779999999,-0.92174984,-1.67986744,727.1,101.1906,SLE,-0.9407226,0.2291265003,-0.10615172,0.11462449,-0.7581176,-0.9407226,-0.10615172,,6.197229179999999
triethylamine,298.15,-1.23438398,-8.64932705,731.47,101.1906,REF,0.0,,0.0,-7.41494307,-1.23438398,-2.08010553,731.47,101.1906,SLE,-0.94494326,0.2271946989,-0.10765642,0.11351591,-0.8457215499999999,-0.94494326,-0.10765642,,6.569221519999999
h2o,403.15,4.12814181,8.95232879,802.62,18.0153,REF,-3.74571169,0.0023110105,-2.09753594,4.8241869799999995,4.12814181,4.15203627,802.62,18.0153,SLE,-0.37194166,0.9049330175,0.59727127,0.4246766,0.023894460000000173,3.3737700299999998,2.6948072100000005,0.902622007,-4.800292519999999
h2o,403.15,4.12814181,8.95232879,802.62,18.0153,REF,-3.74571169,0.0023110105,-2.09753594,4.8241869799999995,4.12814181,4.15203627,802.62,18.0153,SLE,-0.37194166,0.9049330175,0.59727127,0.4246766,0.023894460000000173,3.3737700299999998,2.6948072100000005,0.902622007,-4.800292519999999
h2o,403.15,4.12814181,8.95232879,802.62,18.0153,REF,-3.74571169,0.0023110105,-2.09753594,4.8241869799999995,4.12814181,4.15203627,802.62,18.0153,SLE,-0.37194166,0.9049330175,0.59727127,0.4246766,0.023894460000000173,3.3737700299999998,2.6948072100000005,0.902622007,-4.800292519999999
h2o,398.15,3.9249904,8.72711089,806.88,18.0153,REF,-3.90121363,0.0016165112,-2.25053194,4.80212049,3.9249904,3.96581736,806.88,18.0153,SLE,-0.42366077,0.8864090194,0.58809941,0.37699816,0.04082695999999997,3.47755286,2.83863135,0.8847925082000001,-4.76129353
h2o,398.15,3.9249904,8.72711089,806.88,18.0153,REF,-3.90121363,0.0016165112,-2.25053194,4.80212049,3.9249904,3.96581736,806.88,18.0153,SLE,-0.42366077,0.8864090194,0.58809941,0.37699816,0.04082695999999997,3.47755286,2.83863135,0.8847925082000001,-4.76129353
h2o,398.15,3.9249904,8.72711089,806.88,18.0153,REF,-3.90121363,0.0016165112,-2.25053194,4.80212049,3.9249904,3.96581736,806.88,18.0153,SLE,-0.42366077,0.8864090194,0.58809941,0.37699816,0.04082695999999997,3.47755286,2.83863135,0.8847925082000001,-4.76129353
h2o,393.15,3.71738099,8.49139277,811.17,18.0153,REF,-4.05731207,0.0011289529,-2.40418268,4.774011779999999,3.71738099,3.78442431,811.17,18.0153,SLE,-0.48190632,0.8638044314,0.5761956,0.32968082,0.0670433199999998,3.57540575,2.98037828,0.8626754784999999,-4.706968459999999
h2o,393.15,3.71738099,8.49139277,811.17,18.0153,REF,-4.05731207,0.0011289529,-2.40418268,4.774011779999999,3.71738099,3.78442431,811.17,18.0153,SLE,-0.48190632,0.8638044314,0.5761956,0.32968082,0.0670433199999998,3.57540575,2.98037828,0.8626754784999999,-4.706968459999999
h2o,393.15,3.71738099,8.49139277,811.17,18.0153,REF,-4.05731207,0.0011289529,-2.40418268,4.774011779999999,3.71738099,3.78442431,811.17,18.0153,SLE,-0.48190632,0.8638044314,0.5761956,0.32968082,0.0670433199999998,3.57540575,2.98037828,0.8626754784999999,-4.706968459999999
h2o,388.15,3.50516833,8.24553449,815.48,18.0153,REF,-4.21431461,0.0007867025,-2.55877718,4.740366160000001,3.50516833,8.16021373,815.48,18.0153,SLE,-3.10908039,0.0099393912,-1.45630901,0.00077789,4.6550454000000006,1.1052342199999998,1.1024681699999999,0.0091526887,-0.0853207600000001
h2o,388.15,3.50516833,8.24553449,815.48,18.0153,REF,-4.21431461,0.0007867025,-2.55877718,4.740366160000001,3.50516833,8.16021373,815.48,18.0153,SLE,-3.10908039,0.0099393912,-1.45630901,0.00077789,4.6550454000000006,1.1052342199999998,1.1024681699999999,0.0091526887,-0.0853207600000001
h2o,388.15,3.50516833,8.24553449,815.48,18.0153,REF,-4.21431461,0.0007867025,-2.55877718,4.740366160000001,3.50516833,8.16021373,815.48,18.0153,SLE,-3.10908039,0.0099393912,-1.45630901,0.00077789,4.6550454000000006,1.1052342199999998,1.1024681699999999,0.0091526887,-0.0853207600000001
h2o,383.15,3.28820878,7.98971836,819.83,18.0153,REF,-4.37244252,0.0005467374,-2.71452379,4.70150958,3.28820878,7.91564318,819.83,18.0153,SLE,-3.17331764,0.0085836175,-1.51782663,0.00067094,4.6274344,1.1991248799999998,1.1966971599999998,0.0080368801,-0.07407517999999946
h2o,383.15,3.28820878,7.98971836,819.83,18.0153,REF,-4.37244252,0.0005467374,-2.71452379,4.70150958,3.28820878,7.91564318,819.83,18.0153,SLE,-3.17331764,0.0085836175,-1.51782663,0.00067094,4.6274344,1.1991248799999998,1.1966971599999998,0.0080368801,-0.07407517999999946
h2o,383.15,3.28820878,7.98971836,819.83,18.0153,REF,-4.37244252,0.0005467374,-2.71452379,4.70150958,3.28820878,7.91564318,819.83,18.0153,SLE,-3.17331764,0.0085836175,-1.51782663,0.00067094,4.6274344,1.1991248799999998,1.1966971599999998,0.0080368801,-0.07407517999999946
h2o,378.15,3.06636144,7.72401094,824.21,18.0153,REF,-4.53186036,0.000378816,-2.87157798,4.6576495,3.06636144,7.65968974,824.21,18.0153,SLE,-3.23556566,0.0074452925,-1.57741728,0.00058135,4.5933283,1.2962946999999998,1.2941607000000002,0.0070664765,-0.06432120000000019
h2o,378.15,3.06636144,7.72401094,824.21,18.0153,REF,-4.53186036,0.000378816,-2.87157798,4.6576495,3.06636144,7.65968974,824.21,18.0153,SLE,-3.23556566,0.0074452925,-1.57741728,0.00058135,4.5933283,1.2962946999999998,1.2941607000000002,0.0070664765,-0.06432120000000019
h2o,378.15,3.06636144,7.72401094,824.21,18.0153,REF,-4.53186036,0.000378816,-2.87157798,4.6576495,3.06636144,7.65968974,824.21,18.0153,SLE,-3.23556566,0.0074452925,-1.57741728,0.00058135,4.5933283,1.2962946999999998,1.2941607000000002,0.0070664765,-0.06432120000000019
h2o,373.15,2.83948933,7.44840517,828.62,18.0153,REF,-4.69269608,0.0002616011,-3.0300613,4.60891584,2.83948933,7.39252945,828.62,18.0153,SLE,-3.29593121,0.0064849025,-1.63517558,0.0005059,4.5530401199999995,1.3967648700000002,1.3948857199999998,0.0062233014,-0.055875720000000406
h2o,373.15,2.83948933,7.44840517,828.62,18.0153,REF,-4.69269608,0.0002616011,-3.0300613,4.60891584,2.83948933,7.39252945,828.62,18.0153,SLE,-3.29593121,0.0064849025,-1.63517558,0.0005059,4.5530401199999995,1.3967648700000002,1.3948857199999998,0.0062233014,-0.055875720000000406
h2o,373.15,2.83948933,7.44840517,828.62,18.0153,REF,-4.69269608,0.0002616011,-3.0300613,4.60891584,2.83948933,7.39252945,828.62,18.0153,SLE,-3.29593121,0.0064849025,-1.63517558,0.0005059,4.5530401199999995,1.3967648700000002,1.3948857199999998,0.0062233014,-0.055875720000000406
h2o,368.15,2.6074606,7.16285088,833.06,18.0153,REF,-4.85505593,0.0001800165,-3.19007548,4.555390279999999,2.6074606,7.1142774,833.06,18.0153,SLE,-3.35448774,0.0056711971,-1.69116539,0.00044209,4.506816799999999,1.5005681899999996,1.4989100899999999,0.0054911806,-0.04857347999999995
h2o,368.15,2.6074606,7.16285088,833.06,18.0153,REF,-4.85505593,0.0001800165,-3.19007548,4.555390279999999,2.6074606,7.1142774,833.06,18.0153,SLE,-3.35448774,0.0056711971,-1.69116539,0.00044209,4.506816799999999,1.5005681899999996,1.4989100899999999,0.0054911806,-0.04857347999999995
h2o,368.15,2.6074606,7.16285088,833.06,18.0153,REF,-4.85505593,0.0001800165,-3.19007548,4.555390279999999,2.6074606,7.1142774,833.06,18.0153,SLE,-3.35448774,0.0056711971,-1.69116539,0.00044209,4.506816799999999,1.5005681899999996,1.4989100899999999,0.0054911806,-0.04857347999999995
h2o,363.15,2.37014979,6.86727569,837.53,18.0153,REF,-5.01903481,0.0001234117,-3.35171221,4.4971258999999995,2.37014979,6.82501146,837.53,18.0153,SLE,-3.41128658,0.0049791422,-1.74543038,0.00038789,4.45486167,1.60774823,1.6062818300000001,0.0048557305,-0.04226422999999979
h2o,363.15,2.37014979,6.86727569,837.53,18.0153,REF,-5.01903481,0.0001234117,-3.35171221,4.4971258999999995,2.37014979,6.82501146,837.53,18.0153,SLE,-3.41128658,0.0049791422,-1.74543038,0.00038789,4.45486167,1.60774823,1.6062818300000001,0.0048557305,-0.04226422999999979
h2o,363.15,2.37014979,6.86727569,837.53,18.0153,REF,-5.01903481,0.0001234117,-3.35171221,4.4971258999999995,2.37014979,6.82501146,837.53,18.0153,SLE,-3.41128658,0.0049791422,-1.74543038,0.00038789,4.45486167,1.60774823,1.6062818300000001,0.0048557305,-0.04226422999999979
h2o,358.15,2.12743908,6.56160088,842.04,18.0153,REF,-5.18472438,8.42718e-05,-3.51506093,4.4341618,2.12743908,6.52478533,842.04,18.0153,SLE,-3.46636261,0.0043885004,-1.79799928,0.00034169,4.39734625,1.7183617699999996,1.7170616500000002,0.0043042286,-0.03681555000000003
h2o,358.15,2.12743908,6.56160088,842.04,18.0153,REF,-5.18472438,8.42718e-05,-3.51506093,4.4341618,2.12743908,6.52478533,842.04,18.0153,SLE,-3.46636261,0.0043885004,-1.79799928,0.00034169,4.39734625,1.7183617699999996,1.7170616500000002,0.0043042286,-0.03681555000000003
h2o,358.15,2.12743908,6.56160088,842.04,18.0153,REF,-5.18472438,8.42718e-05,-3.51506093,4.4341618,2.12743908,6.52478533,842.04,18.0153,SLE,-3.46636261,0.0043885004,-1.79799928,0.00034169,4.39734625,1.7183617699999996,1.7170616500000002,0.0043042286,-0.03681555000000003
h2o,353.15,1.87921951,6.2457529,846.57,18.0153,REF,-5.35221922,5.73058e-05,-3.68021462,4.366533390000001,1.87921951,6.21363978,846.57,18.0153,SLE,-3.51973926,0.0038827807,-1.84889051,0.00030218,4.334420270000001,1.8324799600000001,1.8313241100000002,0.0038254749,-0.032113119999999995
h2o,353.15,1.87921951,6.2457529,846.57,18.0153,REF,-5.35221922,5.73058e-05,-3.68021462,4.366533390000001,1.87921951,6.21363978,846.57,18.0153,SLE,-3.51973926,0.0038827807,-1.84889051,0.00030218,4.334420270000001,1.8324799600000001,1.8313241100000002,0.0038254749,-0.032113119999999995
h2o,353.15,1.87921951,6.2457529,846.57,18.0153,REF,-5.35221922,5.73058e-05,-3.68021462,4.366533390000001,1.87921951,6.21363978,846.57,18.0153,SLE,-3.51973926,0.0038827807,-1.84889051,0.00030218,4.334420270000001,1.8324799600000001,1.8313241100000002,0.0038254749,-0.032113119999999995
h2o,348.15,1.62539208,5.9196717,851.14,18.0153,REF,-5.52162157,3.87975e-05,-3.84727441,4.29427962,1.62539208,5.891621,851.14,18.0153,SLE,-3.57143851,0.0034484047,-1.89812191,0.00026826,4.26622892,1.9501830599999996,1.9491524999999998,0.0034096072000000003,-0.02805070000000054
h2o,348.15,1.62539208,5.9196717,851.14,18.0153,REF,-5.52162157,3.87975e-05,-3.84727441,4.29427962,1.62539208,5.891621,851.14,18.0153,SLE,-3.57143851,0.0034484047,-1.89812191,0.00026826,4.26622892,1.9501830599999996,1.9491524999999998,0.0034096072000000003,-0.02805070000000054
h2o,348.15,1.62539208,5.9196717,851.14,18.0153,REF,-5.52162157,3.87975e-05,-3.84727441,4.29427962,1.62539208,5.891621,851.14,18.0153,SLE,-3.57143851,0.0034484047,-1.89812191,0.00026826,4.26622892,1.9501830599999996,1.9491524999999998,0.0034096072000000003,-0.02805070000000054
h2o,343.15,1.3658688,5.58331683,855.74,18.0153,REF,-5.69304509,2.61448e-05,-4.01635317,4.21744803,1.3658688,5.55877541,855.74,18.0153,SLE,-3.62147672,0.0030741877,-1.94570648,0.00023907,4.19290661,2.07156837,2.0706466900000002,0.0030480429000000002,-0.024541420000000258
h2o,343.15,1.3658688,5.58331683,855.74,18.0153,REF,-5.69304509,2.61448e-05,-4.01635317,4.21744803,1.3658688,5.55877541,855.74,18.0153,SLE,-3.62147672,0.0030741877,-1.94570648,0.00023907,4.19290661,2.07156837,2.0706466900000002,0.0030480429000000002,-0.024541420000000258
h2o,343.15,1.3658688,5.58331683,855.74,18.0153,REF,-5.69304509,2.61448e-05,-4.01635317,4.21744803,1.3658688,5.55877541,855.74,18.0153,SLE,-3.62147672,0.0030741877,-1.94570648,0.00023907,4.19290661,2.07156837,2.0706466900000002,0.0030480429000000002,-0.024541420000000258
h2o,338.15,1.10057361,5.23667169,860.37,18.0153,REF,-5.86661784,1.75314e-05,-4.18757844,4.13609808,1.10057361,5.21516636,860.37,18.0153,SLE,-3.66987446,0.0027508223,-1.99166195,0.00021386,4.11459275,2.19674338,2.19591649,0.0027332909,-0.0215053300000001
h2o,338.15,1.10057361,5.23667169,860.37,18.0153,REF,-5.86661784,1.75314e-05,-4.18757844,4.13609808,1.10057361,5.21516636,860.37,18.0153,SLE,-3.66987446,0.0027508223,-1.99166195,0.00021386,4.11459275,2.19674338,2.19591649,0.0027332909,-0.0215053300000001
h2o,338.15,1.10057361,5.23667169,860.37,18.0153,REF,-5.86661784,1.75314e-05,-4.18757844,4.13609808,1.10057361,5.21516636,860.37,18.0153,SLE,-3.66987446,0.0027508223,-1.99166195,0.00021386,4.11459275,2.19674338,2.19591649,0.0027332909,-0.0215053300000001
h2o,333.15,0.82944309,4.87974612,865.04,18.0153,REF,-6.04248466,1.16937e-05,-4.36109467,4.05030303,0.82944309,4.86087069,865.04,18.0153,SLE,-3.716654,0.0024705608,-2.03600827,0.00019202,4.0314276,2.3258306600000003,2.3250864,0.0024588671,-0.01887543000000047
h2o,333.15,0.82944309,4.87974612,865.04,18.0153,REF,-6.04248466,1.16937e-05,-4.36109467,4.05030303,0.82944309,4.86087069,865.04,18.0153,SLE,-3.716654,0.0024705608,-2.03600827,0.00019202,4.0314276,2.3258306600000003,2.3250864,0.0024588671,-0.01887543000000047
h2o,333.15,0.82944309,4.87974612,865.04,18.0153,REF,-6.04248466,1.16937e-05,-4.36109467,4.05030303,0.82944309,4.86087069,865.04,18.0153,SLE,-3.716654,0.0024705608,-2.03600827,0.00019202,4.0314276,2.3258306600000003,2.3250864,0.0024588671,-0.01887543000000047
h2o,328.15,0.55242703,4.51257799,869.74,18.0153,REF,-6.22080909,7.755829e-06,-4.53706515,3.9601509599999996,0.55242703,4.49598429,869.74,18.0153,SLE,-3.76184272,0.0022269201,-2.07877088,0.00017304,3.94355726,2.45896637,2.45829427,0.002219164271,-0.0165936999999996
h2o,328.15,0.55242703,4.51257799,869.74,18.0153,REF,-6.22080909,7.755829e-06,-4.53706515,3.9601509599999996,0.55242703,4.49598429,869.74,18.0153,SLE,-3.76184272,0.0022269201,-2.07877088,0.00017304,3.94355726,2.45896637,2.45829427,0.002219164271,-0.0165936999999996
h2o,328.15,0.55242703,4.51257799,869.74,18.0153,REF,-6.22080909,7.755829e-06,-4.53706515,3.9601509599999996,0.55242703,4.49598429,869.74,18.0153,SLE,-3.76184272,0.0022269201,-2.07877088,0.00017304,3.94355726,2.45896637,2.45829427,0.002219164271,-0.0165936999999996
h2o,323.15,0.26948871,4.13523362,874.47,18.0153,REF,-6.40177489,5.112855e-06,-4.71567345,3.86574491,0.26948871,4.12062388,874.47,18.0153,SLE,-3.80547449,0.0020144577,-2.11998199,0.0001565,3.85113517,2.5963004000000005,2.59569146,0.0020093448450000002,-0.014609740000000038
h2o,323.15,0.26948871,4.13523362,874.47,18.0153,REF,-6.40177489,5.112855e-06,-4.71567345,3.86574491,0.26948871,4.12062388,874.47,18.0153,SLE,-3.80547449,0.0020144577,-2.11998199,0.0001565,3.85113517,2.5963004000000005,2.59569146,0.0020093448450000002,-0.014609740000000038
h2o,323.15,0.26948871,4.13523362,874.47,18.0153,REF,-6.40177489,5.112855e-06,-4.71567345,3.86574491,0.26948871,4.12062388,874.47,18.0153,SLE,-3.80547449,0.0020144577,-2.11998199,0.0001565,3.85113517,2.5963004000000005,2.59569146,0.0020093448450000002,-0.014609740000000038
h2o,318.15,-0.01939498,3.74780738,879.24,18.0153,REF,-6.58558726,3.348512e-06,-4.89712467,3.7672023599999998,-0.01939498,3.7349258,879.24,18.0153,SLE,-3.84758915,0.0018285973,-2.15968007,0.00014204,3.75432078,2.7379981099999995,2.7374446000000003,0.0018252487880000001,-0.012881579999999726
h2o,318.15,-0.01939498,3.74780738,879.24,18.0153,REF,-6.58558726,3.348512e-06,-4.89712467,3.7672023599999998,-0.01939498,3.7349258,879.24,18.0153,SLE,-3.84758915,0.0018285973,-2.15968007,0.00014204,3.75432078,2.7379981099999995,2.7374446000000003,0.0018252487880000001,-0.012881579999999726
h2o,318.15,-0.01939498,3.74780738,879.24,18.0153,REF,-6.58558726,3.348512e-06,-4.89712467,3.7672023599999998,-0.01939498,3.7349258,879.24,18.0153,SLE,-3.84758915,0.0018285973,-2.15968007,0.00014204,3.75432078,2.7379981099999995,2.7374446000000003,0.0018252487880000001,-0.012881579999999726
h2o,313.15,-0.31423366,3.35042043,884.04,18.0153,REF,-6.77247386,2.177538e-06,-5.08164638,3.66465409,-0.31423366,3.3390485,884.04,18.0153,SLE,-3.88823475,0.0016654743,-2.19791201,0.00012935,3.6532821600000003,2.8842391099999998,2.8837343699999995,0.001663296762,-0.011371929999999697
h2o,313.15,-0.31423366,3.35042043,884.04,18.0153,REF,-6.77247386,2.177538e-06,-5.08164638,3.66465409,-0.31423366,3.3390485,884.04,18.0153,SLE,-3.88823475,0.0016654743,-2.19791201,0.00012935,3.6532821600000003,2.8842391099999998,2.8837343699999995,0.001663296762,-0.011371929999999697
